dataset,video_id,label,label_name,n_frames,path,first_frame,frame_hash,full_video_id,split
preprocessed_DFDC02_16,zxacihctqp,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zxacihctqp,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zxacihctqp/0000.jpg,dbdcb17f30b9ef19c3022e5baeb74285,preprocessed_DFDC02_16::zxacihctqp,train
preprocessed_DFDC02_16,zxiwxpuuce,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zxiwxpuuce,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zxiwxpuuce/0000.jpg,a134c175c6fb17d1e2228c6df0773388,preprocessed_DFDC02_16::zxiwxpuuce,train
preprocessed_DFDC02_16,zyvafancxz,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zyvafancxz,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zyvafancxz/0000.jpg,cf51c11a252b3f52235c178c1f7e988d,preprocessed_DFDC02_16::zyvafancxz,train
preprocessed_DFDC02_16,zzhtdtgdur,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zzhtdtgdur,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zzhtdtgdur/0000.jpg,11e6690ad6f3c63fc1e93c57b198c52a,preprocessed_DFDC02_16::zzhtdtgdur,train
preprocessed_DFDC02_16,zzmgnglanj,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zzmgnglanj,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zzmgnglanj/0000.jpg,436be81581003a7facbb1d76531254e9,preprocessed_DFDC02_16::zzmgnglanj,test
preprocessed_DFDC02_16,zzpbsapyyf,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zzpbsapyyf,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/zzpbsapyyf/0000.jpg,2ec161bb12cff15b7049b27d3735fbf4,preprocessed_DFDC02_16::zzpbsapyyf,val
preprocessed_DFDC02_16,aaagqkcdis,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaagqkcdis,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaagqkcdis/0000.jpg,bccda285ea286730d61386b166aafbee,preprocessed_DFDC02_16::aaagqkcdis,train
preprocessed_DFDC02_16,aaaoqepxnf,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaaoqepxnf,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaaoqepxnf/0000.jpg,f829a6c04dd9e8b54e3f1863f49854a0,preprocessed_DFDC02_16::aaaoqepxnf,test
preprocessed_DFDC02_16,aabdnomlru,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aabdnomlru,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aabdnomlru/0000.jpg,a26828a1fed4bf0da96d81557c327c97,preprocessed_DFDC02_16::aabdnomlru,train
preprocessed_DFDC02_16,aabkwhhgwv,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aabkwhhgwv,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aabkwhhgwv/0000.jpg,9f03aa74c3f1df6dab926c94c344aade,preprocessed_DFDC02_16::aabkwhhgwv,val
preprocessed_DFDC02_16,aafezqchru,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aafezqchru,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aafezqchru/0000.jpg,09185aae18d277fc7fc19bee40b1fe57,preprocessed_DFDC02_16::aafezqchru,test
preprocessed_DFDC02_16,aahslbfkop,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aahslbfkop,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aahslbfkop/0000.jpg,93cc7d506b4be9019ca479213ebdd661,preprocessed_DFDC02_16::aahslbfkop,train
preprocessed_DFDC02_16,aahsnkchkz,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aahsnkchkz,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aahsnkchkz/0000.jpg,e220fd8883c7e275e0d5198397e21573,preprocessed_DFDC02_16::aahsnkchkz,train
preprocessed_DFDC02_16,aajhbrxhzm,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aajhbrxhzm,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aajhbrxhzm/0000.jpg,6377a924a8a3acae5811a2a64e6cb40b,preprocessed_DFDC02_16::aajhbrxhzm,train
preprocessed_DFDC02_16,aakkdgsmvl,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aakkdgsmvl,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aakkdgsmvl/0000.jpg,3ffb92e79c9e6d33d4522530b1dd5243,preprocessed_DFDC02_16::aakkdgsmvl,train
preprocessed_DFDC02_16,aaknzywids,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaknzywids,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaknzywids/0000.jpg,3d44313ef329b066bcc6bbed8daf7389,preprocessed_DFDC02_16::aaknzywids,train
preprocessed_DFDC02_16,aaoecyszps,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaoecyszps,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaoecyszps/0000.jpg,e53f830613475e73ee06e678acd5c8ba,preprocessed_DFDC02_16::aaoecyszps,train
preprocessed_DFDC02_16,aaprcuxsdb,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaprcuxsdb,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaprcuxsdb/0000.jpg,f9d377eb28b912640876be7a4a00b587,preprocessed_DFDC02_16::aaprcuxsdb,train
preprocessed_DFDC02_16,aaqaifqrwn,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaqaifqrwn,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaqaifqrwn/0000.jpg,74bb81ed59ca4e63b050910afbfef953,preprocessed_DFDC02_16::aaqaifqrwn,train
preprocessed_DFDC02_16,aarsmohwrt,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aarsmohwrt,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aarsmohwrt/0000.jpg,ec72b483edfc62d98a6765cfb0736a20,preprocessed_DFDC02_16::aarsmohwrt,test
preprocessed_DFDC02_16,aassnaulhq,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aassnaulhq,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aassnaulhq/0000.jpg,43a037af39b9e967e7a8bf4b92a4fd5a,preprocessed_DFDC02_16::aassnaulhq,train
preprocessed_DFDC02_16,aauhqwwncp,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aauhqwwncp,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aauhqwwncp/0000.jpg,911f658325ad28e762d5b5ce3bc24f35,preprocessed_DFDC02_16::aauhqwwncp,test
preprocessed_DFDC02_16,aaujbbfhqu,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaujbbfhqu,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aaujbbfhqu/0000.jpg,a0aedad2442c19613397bf118b931560,preprocessed_DFDC02_16::aaujbbfhqu,val
preprocessed_DFDC02_16,aavyetamvt,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aavyetamvt,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aavyetamvt/0000.jpg,2c74028e8a7b86b44ac100d1efc75b33,preprocessed_DFDC02_16::aavyetamvt,train
preprocessed_DFDC02_16,aawhvztjdt,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aawhvztjdt,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aawhvztjdt/0000.jpg,8a66e189d8a4dd57d26fbf7fa558d249,preprocessed_DFDC02_16::aawhvztjdt,train
preprocessed_DFDC02_16,abahildqna,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abahildqna,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abahildqna/0000.jpg,af349cd34f83ae684223ecd5cd9c8b98,preprocessed_DFDC02_16::abahildqna,val
preprocessed_DFDC02_16,abaodketae,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abaodketae,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abaodketae/0000.jpg,eb31c4edf0f8ab31fe345777cb817fbc,preprocessed_DFDC02_16::abaodketae,val
preprocessed_DFDC02_16,abddemeing,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abddemeing,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abddemeing/0000.jpg,7d353dc82c9fad55f77f5f4e61afd388,preprocessed_DFDC02_16::abddemeing,train
preprocessed_DFDC02_16,abdxzlhagb,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abdxzlhagb,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abdxzlhagb/0000.jpg,6bb996fd3c1f7cfd57b0bb735f4131ef,preprocessed_DFDC02_16::abdxzlhagb,train
preprocessed_DFDC02_16,abebnhqyzv,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abebnhqyzv,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abebnhqyzv/0000.jpg,c6ed2f3b3fc2bdd5b9ae9d3eeca7ed87,preprocessed_DFDC02_16::abebnhqyzv,train
preprocessed_DFDC02_16,abeibpdqhj,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abeibpdqhj,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abeibpdqhj/0000.jpg,a8980b6da424a47a3b163fac9565196c,preprocessed_DFDC02_16::abeibpdqhj,train
preprocessed_DFDC02_16,abfvpzjkwr,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abfvpzjkwr,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abfvpzjkwr/0000.jpg,194439654ea7d72311bf2a041ea65529,preprocessed_DFDC02_16::abfvpzjkwr,train
preprocessed_DFDC02_16,abgunexqlc,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abgunexqlc,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abgunexqlc/0000.jpg,4f457f69f96b2c42470c8ecc2a8bd368,preprocessed_DFDC02_16::abgunexqlc,train
preprocessed_DFDC02_16,abhggqdift,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abhggqdift,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abhggqdift/0000.jpg,22deecfb581be0d18f2fabf4132c43d0,preprocessed_DFDC02_16::abhggqdift,train
preprocessed_DFDC02_16,abhqmggsqu,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abhqmggsqu,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abhqmggsqu/0000.jpg,bb1ed5f5fefd4a38f987a8a1e8e97336,preprocessed_DFDC02_16::abhqmggsqu,train
preprocessed_DFDC02_16,abiodyryai,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abiodyryai,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abiodyryai/0000.jpg,f700057d112b0aa4e5a792454f8a7824,preprocessed_DFDC02_16::abiodyryai,val
preprocessed_DFDC02_16,abiotberut,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abiotberut,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abiotberut/0000.jpg,c08e8fe89fe52d82d742a66974f0226d,preprocessed_DFDC02_16::abiotberut,train
preprocessed_DFDC02_16,abjvfvhtnp,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abjvfvhtnp,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abjvfvhtnp/0000.jpg,9bbbdf499c7581baad477887deff0c67,preprocessed_DFDC02_16::abjvfvhtnp,train
preprocessed_DFDC02_16,ablzpwqhcc,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/ablzpwqhcc,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/ablzpwqhcc/0000.jpg,f0eadef4824309f03b711e43c93ea386,preprocessed_DFDC02_16::ablzpwqhcc,train
preprocessed_DFDC02_16,abssilrpat,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abssilrpat,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abssilrpat/0000.jpg,6670ef8fb2c9385a4e0845a9942262b0,preprocessed_DFDC02_16::abssilrpat,train
preprocessed_DFDC02_16,abvgbvoxco,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abvgbvoxco,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abvgbvoxco/0000.jpg,f0f26fdfa4e613c75fe062195224ef5c,preprocessed_DFDC02_16::abvgbvoxco,train
preprocessed_DFDC02_16,abxtkdjyru,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abxtkdjyru,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abxtkdjyru/0000.jpg,8b4978fc277150f8299063310747edab,preprocessed_DFDC02_16::abxtkdjyru,train
preprocessed_DFDC02_16,abygnkrrix,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abygnkrrix,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/abygnkrrix/0000.jpg,cd07936c7cc383d6590083d610d94c03,preprocessed_DFDC02_16::abygnkrrix,train
preprocessed_DFDC02_16,acagallncj,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acagallncj,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acagallncj/0000.jpg,ac3922e740bf07d4fa5a5419bb97c778,preprocessed_DFDC02_16::acagallncj,train
preprocessed_DFDC02_16,accuranbpc,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/accuranbpc,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/accuranbpc/0000.jpg,3203ddbb6eaa268e6b87f702c36bdf13,preprocessed_DFDC02_16::accuranbpc,test
preprocessed_DFDC02_16,acdkfksyev,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acdkfksyev,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acdkfksyev/0000.jpg,be91cb673e755b5dd48802154f00276b,preprocessed_DFDC02_16::acdkfksyev,train
preprocessed_DFDC02_16,acgywoqfbr,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acgywoqfbr,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acgywoqfbr/0000.jpg,61990177dfd9af05b23f7522adb8e568,preprocessed_DFDC02_16::acgywoqfbr,train
preprocessed_DFDC02_16,achakioceb,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/achakioceb,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/achakioceb/0000.jpg,9f410cc5f1dedda5f902e2df10ee1d75,preprocessed_DFDC02_16::achakioceb,train
preprocessed_DFDC02_16,achcojqaas,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/achcojqaas,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/achcojqaas/0000.jpg,bdeca72a8204cab6ab3157cbb1f3dedb,preprocessed_DFDC02_16::achcojqaas,train
preprocessed_DFDC02_16,achdeirhym,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/achdeirhym,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/achdeirhym/0000.jpg,fbf109d12c5e1407cae981e74be2f436,preprocessed_DFDC02_16::achdeirhym,train
preprocessed_DFDC02_16,achofoxrpx,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/achofoxrpx,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/achofoxrpx/0000.jpg,8dce390e7f57d4ff17eb87ddf99b5828,preprocessed_DFDC02_16::achofoxrpx,test
preprocessed_DFDC02_16,aciecilrsg,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aciecilrsg,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aciecilrsg/0000.jpg,4ae40a74a5776b4666adfbdec4c36a95,preprocessed_DFDC02_16::aciecilrsg,train
preprocessed_DFDC02_16,aciykyosuy,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aciykyosuy,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/aciykyosuy/0000.jpg,a50653ee386ff7995732e84123ad040a,preprocessed_DFDC02_16::aciykyosuy,train
preprocessed_DFDC02_16,acjjzzvzvg,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acjjzzvzvg,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acjjzzvzvg/0000.jpg,63883ef1a4c19955e65187d95c23a8e6,preprocessed_DFDC02_16::acjjzzvzvg,train
preprocessed_DFDC02_16,acpaumltcm,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acpaumltcm,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acpaumltcm/0000.jpg,522c133427a7744e9a3802dfc9c78193,preprocessed_DFDC02_16::acpaumltcm,train
preprocessed_DFDC02_16,acptlizllc,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acptlizllc,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acptlizllc/0000.jpg,e893450e7ac5c6136fa03b74d7eab443,preprocessed_DFDC02_16::acptlizllc,train
preprocessed_DFDC02_16,acryukkddn,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acryukkddn,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acryukkddn/0000.jpg,eeeba4bdee386a1acac2eb5d221e0208,preprocessed_DFDC02_16::acryukkddn,train
preprocessed_DFDC02_16,acsnnvnvhy,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acsnnvnvhy,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acsnnvnvhy/0000.jpg,042b9bbd8bfa92b0d410e2e62ba171a2,preprocessed_DFDC02_16::acsnnvnvhy,train
preprocessed_DFDC02_16,acukjpjxen,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acukjpjxen,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acukjpjxen/0000.jpg,7a126d7fe7effd7a750aa9b8a09eb36a,preprocessed_DFDC02_16::acukjpjxen,train
preprocessed_DFDC02_16,acyvmvapdl,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acyvmvapdl,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/fake/acyvmvapdl/0000.jpg,15ad5302439bdd53d90e284923a3d6ba,preprocessed_DFDC02_16::acyvmvapdl,train
